"subjectId","activityLabel","frequencyDomainBodyAngularVelocityJerkMagnitudeMean","frequencyDomainBodyAngularVelocityJerkMagnitudeStd","frequencyDomainBodyAngularVelocityMagnitudeMean","frequencyDomainBodyAngularVelocityMagnitudeStd","frequencyDomainBodyAngularVelocityMeanX","frequencyDomainBodyAngularVelocityMeanY","frequencyDomainBodyAngularVelocityMeanZ","frequencyDomainBodyAngularVelocityStdX","frequencyDomainBodyAngularVelocityStdY","frequencyDomainBodyAngularVelocityStdZ","frequencyDomainBodyLinearAccelerationJerkMagnitudeMean","frequencyDomainBodyLinearAccelerationJerkMagnitudeStd","frequencyDomainBodyLinearAccelerationJerkMeanX","frequencyDomainBodyLinearAccelerationJerkMeanY","frequencyDomainBodyLinearAccelerationJerkMeanZ","frequencyDomainBodyLinearAccelerationJerkStdX","frequencyDomainBodyLinearAccelerationJerkStdY","frequencyDomainBodyLinearAccelerationJerkStdZ","frequencyDomainBodyLinearAccelerationMagnitudeMean","frequencyDomainBodyLinearAccelerationMagnitudeStd","frequencyDomainBodyLinearAccelerationMeanX","frequencyDomainBodyLinearAccelerationMeanY","frequencyDomainBodyLinearAccelerationMeanZ","frequencyDomainBodyLinearAccelerationStdX","frequencyDomainBodyLinearAccelerationStdY","frequencyDomainBodyLinearAccelerationStdZ","timeDomainBodyAngularVelocityJerkMagnitudeMean","timeDomainBodyAngularVelocityJerkMagnitudeStd","timeDomainBodyAngularVelocityJerkMeanX","timeDomainBodyAngularVelocityJerkMeanY","timeDomainBodyAngularVelocityJerkMeanZ","timeDomainBodyAngularVelocityJerkStdX","timeDomainBodyAngularVelocityJerkStdY","timeDomainBodyAngularVelocityJerkStdZ","timeDomainBodyAngularVelocityMagnitudeMean","timeDomainBodyAngularVelocityMagnitudeStd","timeDomainBodyAngularVelocityMeanX","timeDomainBodyAngularVelocityMeanY","timeDomainBodyAngularVelocityMeanZ","timeDomainBodyAngularVelocityStdX","timeDomainBodyAngularVelocityStdY","timeDomainBodyAngularVelocityStdZ","timeDomainBodyLinearAccelerationJerkMagnitudeMean","timeDomainBodyLinearAccelerationJerkMagnitudeStd","timeDomainBodyLinearAccelerationJerkMeanX","timeDomainBodyLinearAccelerationJerkMeanY","timeDomainBodyLinearAccelerationJerkMeanZ","timeDomainBodyLinearAccelerationJerkStdX","timeDomainBodyLinearAccelerationJerkStdY","timeDomainBodyLinearAccelerationJerkStdZ","timeDomainBodyLinearAccelerationMagnitudeMean","timeDomainBodyLinearAccelerationMagnitudeStd","timeDomainBodyLinearAccelerationMeanX","timeDomainBodyLinearAccelerationMeanY","timeDomainBodyLinearAccelerationMeanZ","timeDomainBodyLinearAccelerationStdX","timeDomainBodyLinearAccelerationStdY","timeDomainBodyLinearAccelerationStdZ","timeDomainGravityLinearAccelerationMagnitudeMean","timeDomainGravityLinearAccelerationMagnitudeStd","timeDomainGravityLinearAccelerationMeanX","timeDomainGravityLinearAccelerationMeanY","timeDomainGravityLinearAccelerationMeanZ","timeDomainGravityLinearAccelerationStdX","timeDomainGravityLinearAccelerationStdY","timeDomainGravityLinearAccelerationStdZ"
23,"walkingUpstairs",-0.305071643155556,-0.306159966595556,-0.258891611,-0.225995827444444,-0.285849401444444,-0.2209463938,-0.336457540069841,-0.256861234733333,-0.3236898378,-0.319910017671429,-0.284022235861905,-0.237464163886667,-0.245928423062222,-0.261428867448889,-0.288995886539683,-0.273687031091111,-0.3127408898,-0.298915043965079,-0.280132301844444,-0.25773325272,-0.237993481091111,-0.239360039108889,-0.225215068204762,-0.2169640782,-0.3027933064,-0.218280045611111,-0.252109666422222,-0.270915494290476,-0.215753153269841,-0.16266410312,-0.225014106,-0.22006333868254,-0.200120566413333,-0.251198076266667,-0.268092127153968,-0.248679425197778,-0.240560735984127,-0.246112189262222,-0.237929874762222,-0.240067171051746,-0.268619053722222,-0.186948670044444,-0.3344508766,-0.254372776444444,-0.305652425269841,-0.274880426053333,-0.213900831866667,-0.206865019533333,-0.289158372197778,-0.223088971954889,-0.253028958083651,-0.299459285622222,-0.314516179497302,-0.267761346408889,-0.313185892722222,-0.273144408592064,-0.304412051473556,-0.242162974622222,-0.305634486688889,-0.198227356606349,-0.292897005650794,-0.187956182411111,-0.274897098671111,-0.280181517809524,-0.223702334277778,-0.204830978895556
24,"laying",-0.745200617358974,-0.758636650209722,-0.729609557693056,-0.774602344727273,-0.739450196842308,-0.779632610373194,-0.675769104236364,-0.725755236179487,-0.732791224527778,-0.730843407484848,-0.772329702621212,-0.752714074961538,-0.724879061920513,-0.734258158238194,-0.739958985487879,-0.694236853314103,-0.717073542730278,-0.71992065550303,-0.770779097115385,-0.777308024236111,-0.780818463276923,-0.772348497152778,-0.764835706242424,-0.773348681642308,-0.7394470256,-0.807268875,-0.787340683016667,-0.762347021904546,-0.718572359637879,-0.711754492326923,-0.713400060352778,-0.814101178756061,-0.786884714216667,-0.736917577638889,-0.70910566465303,-0.73987543005,-0.640590900924242,-0.698872932423077,-0.711585850970833,-0.693194170453939,-0.750664704025641,-0.754991683673611,-0.761530536462821,-0.772804853059722,-0.786460162287879,-0.785144726038462,-0.717431528527778,-0.783997104015152,-0.757080386205128,-0.717131828986111,-0.737029067006061,-0.732876646641026,-0.728981581556061,-0.689618511585897,-0.702618859712917,-0.673610232015151,-0.659357442051282,-0.699947375055556,-0.700241788006944,-0.727665103666667,-0.653753904830303,-0.726807661111667,-0.737313973445833,-0.747748098081818,-0.791415251577436,-0.752797438430556
24,"sitting",-0.789047664133333,-0.704091402596491,-0.704963456522807,-0.731770080319444,-0.736122972825333,-0.772404622713158,-0.748441031651389,-0.695699241628,-0.777870786087719,-0.702429162923611,-0.741996009569444,-0.757625945773333,-0.797158818385333,-0.736753228964912,-0.754667312722222,-0.783865465933333,-0.775043877069298,-0.734640194468056,-0.678511455896,-0.745063759817544,-0.708076397836,-0.77816674356807,-0.773794581608083,-0.745134332240133,-0.746030006421053,-0.729876720541667,-0.786479509947368,-0.741322933860278,-0.729477177475,-0.761243393613333,-0.74046210785614,-0.695823020980417,-0.805950411573333,-0.717528469570351,-0.772951392194444,-0.695252859969333,-0.771063299194444,-0.690458735472,-0.700537665738596,-0.712415101958333,-0.694935973052,-0.752832980040351,-0.737215798258667,-0.764732689350877,-0.753741939581944,-0.779676989229333,-0.701833519726316,-0.754390496061111,-0.748396978916,-0.71442686617193,-0.734297536301111,-0.801196881213333,-0.769235557194444,-0.778200378545067,-0.721202702526316,-0.698938994088889,-0.70156039788228,-0.729922976598246,-0.716748649719298,-0.730561442625,-0.700251536902778,-0.697687255384,-0.699715663368421,-0.675895934972222,-0.698301785552,-0.720727177280702
24,"standing",-0.759258694630159,-0.748937328133333,-0.746573728388,-0.778701075782609,-0.795817394507937,-0.775086551514147,-0.752349221550725,-0.762525883946032,-0.739819587926133,-0.764112580312174,-0.75860828905942,-0.754716493555556,-0.801763461307937,-0.78214527944,-0.773282193878261,-0.781929295436508,-0.779366667508,-0.802717145721739,-0.752797787253968,-0.737546874146933,-0.79034415815873,-0.79328907452212,-0.768551150556522,-0.778422170365079,-0.790985584229333,-0.82040864157971,-0.77259281384,-0.783152369142029,-0.677191908286957,-0.688091158539683,-0.700223405728,-0.719154406289855,-0.698547023638095,-0.664601409773333,-0.722680851865217,-0.757264617484921,-0.692353763475362,-0.703390393579365,-0.715332665556,-0.714576281246377,-0.718893485730159,-0.700541654756,-0.696122054587302,-0.724752032826667,-0.68526178423913,-0.671292831509524,-0.672949073330667,-0.693494845,-0.662584898853968,-0.677771872378667,-0.670053432211594,-0.667939195201587,-0.760862291905044,-0.752860840361905,-0.75728644786,-0.7666521394,-0.752862099111111,-0.7306447860288,-0.691739416157333,-0.717294862350725,-0.715727508827536,-0.721821351822222,-0.706949945146667,-0.70826544457971,-0.696879680607936,-0.659488235070667
24,"walking",-0.308407738833333,-0.37093367845,-0.374323898533333,-0.408772532883333,-0.34363510392963,-0.367464446646667,-0.412494352466667,-0.426600996759259,-0.404496943783333,-0.443076661533333,-0.39176387021,-0.411117846722222,-0.333689376714815,-0.392093873756667,-0.395662537006667,-0.387242744087037,-0.3543366992,-0.350074449895,-0.44990235662963,-0.394520489913333,-0.398345817055556,-0.4099961258,-0.398258567016667,-0.460540756703704,-0.419932922231667,-0.4190954763,-0.36224575895,-0.359356176536667,-0.3300940437,-0.367500181375926,-0.338536414471667,-0.338870509583333,-0.290007474194444,-0.31157553805,-0.346948168353333,-0.386057265037037,-0.345279997273333,-0.294018519796296,-0.332926285858333,-0.32938145945,-0.296858992314815,-0.33174155355,-0.282250008425926,-0.333579453481667,-0.32739441905,-0.325912039018519,-0.294926956966667,-0.273279263155,-0.258382009124074,-0.370020076588333,-0.292029348578333,-0.279066305135185,-0.354630476505,-0.350714882155556,-0.337661054131667,-0.338028520768333,-0.34405630147963,-0.381381655766667,-0.238073882331667,-0.273050194905,-0.3740833981,-0.398600913512963,-0.391320939003333,-0.387861120303333,-0.381808963685185,-0.375065370483333
24,"walkingDownstairs",-0.284059746105263,-0.255321772444444,-0.247233911619074,-0.251547030148148,-0.266068029912281,-0.217941008444444,-0.229632164668519,-0.263384199526316,-0.250354139037037,-0.251108170425926,-0.210196152792593,-0.286553396649123,-0.222088887891228,-0.174065623611111,-0.178459983335185,-0.23159874164386,-0.268970469255556,-0.261666848409259,-0.281496010045614,-0.185957696424444,-0.264459556224561,-0.196114588512963,-0.232080801931481,-0.25560953192807,-0.290897294872222,-0.211051379074074,-0.28053473477963,-0.25731286487963,-0.240274890965741,-0.212976631882632,-0.23953442992963,-0.259138753388889,-0.221100480164912,-0.161330870472222,-0.26395865692037,-0.303733707322807,-0.231458683968519,-0.267428187503509,-0.239944122440741,-0.245903729259259,-0.213148477561404,-0.200849228225926,-0.24558391065614,-0.181707371762963,-0.248038839898148,-0.28217342822807,-0.242831294099074,-0.211921437555556,-0.22344997402807,-0.175044910224074,-0.18323488717037,-0.220130251561404,-0.25080270727963,-0.287034186635088,-0.2893086711,-0.331545638444444,-0.258580284982456,-0.150073249925926,-0.272995747257407,-0.2369781889,-0.259304814874444,-0.267260965754386,-0.218537572044444,-0.287017762555556,-0.27925091045614,-0.206632220262963
24,"walkingUpstairs",-0.35608653575,-0.355991899631667,-0.423731019916667,-0.399686058508772,-0.411177104066667,-0.387902229416667,-0.426762137315789,-0.449367256883333,-0.468868294516667,-0.44795907667193,-0.410287373438597,-0.398036058966667,-0.3721597818,-0.381863707816667,-0.385616635122807,-0.376937110816667,-0.389785690666667,-0.422247486526316,-0.438637640933333,-0.415788345166667,-0.364560079716667,-0.3580186004,-0.367139848889474,-0.3870112005,-0.408392016395,-0.394248620175439,-0.383993079283333,-0.393989329789474,-0.324334854284211,-0.305249300016667,-0.3385806601,-0.343584362198246,-0.324758468705,-0.3204829287,-0.344348052166667,-0.361469762366667,-0.315901994,-0.327138364533333,-0.341640437466667,-0.326165581789474,-0.328068797648333,-0.334621192183333,-0.339251937728333,-0.3406546562,-0.331737126614035,-0.349385124481667,-0.339661231475333,-0.330284383924561,-0.322823329525,-0.31071355815,-0.323654753438597,-0.330932683997667,-0.369530794210526,-0.3403022958,-0.337012206783333,-0.352640837978947,-0.339271093335,-0.32230165315,-0.341033634565,-0.325240279175439,-0.332832900877193,-0.3429030488,-0.365433300766667,-0.367863438052632,-0.337379888470167,-0.330316026483333
25,"laying",-0.700034526198551,-0.627974174412,-0.71517227216,-0.711954715586667,-0.653821118124638,-0.671533160293333,-0.62223654698,-0.62696577173913,-0.70882664408,-0.698968499066667,-0.768630992306667,-0.713682431536232,-0.663771707434783,-0.696447433073333,-0.633123299753333,-0.70479022525942,-0.689240701778667,-0.6353858229476,-0.673312370747826,-0.770816637346667,-0.648718364710145,-0.636754928616,-0.624778691258667,-0.602475834478261,-0.671186618721333,-0.657961700373333,-0.674187106106667,-0.675691166746667,-0.63146471172,-0.651135128057971,-0.691646305506667,-0.721730708133333,-0.692129555043478,-0.643842988346667,-0.625167431173333,-0.647421120695652,-0.622531480486667,-0.670742116363768,-0.626480206354667,-0.601661294386667,-0.574689154246377,-0.644448486034667,-0.688235807130435,-0.637205103030667,-0.619689947586667,-0.629996140231884,-0.60291824332,-0.578900085442667,-0.628554868442029,-0.640828823337333,-0.705980157786667,-0.738707951989855,-0.618652859346667,-0.648200609666667,-0.59215743184,-0.62403373548,-0.672207885392754,-0.690530307488,-0.675011076432,-0.668024783693333,-0.5921916088,-0.555342939758696,-0.632132429733333,-0.618522825452,-0.609219105884058,-0.64095068422
25,"sitting",-0.715509054936508,-0.724157695768116,-0.753367616821739,-0.723988989095238,-0.690088871864444,-0.732201909444928,-0.78654918184127,-0.75757285815873,-0.704653888097101,-0.725757016444444,-0.7817611318,-0.780471843873016,-0.667519169507937,-0.719047981362319,-0.746944365519048,-0.730861730420635,-0.697605754991304,-0.704161023773492,-0.747633447344444,-0.756642057565217,-0.7663298741,-0.766666494594203,-0.786074215495238,-0.800633290079365,-0.69685377306087,-0.656274743953968,-0.71187781984058,-0.73964888021746,-0.776477949426984,-0.789953733396825,-0.704217344971015,-0.670144143087778,-0.676705575101587,-0.70005152672029,-0.813873125809524,-0.812408569647619,-0.785019840209524,-0.765762802214286,-0.744158208446377,-0.737571740142857,-0.767589673587302,-0.755115878816957,-0.72156143701746,-0.753506688571014,-0.786273608047619,-0.76143650041746,-0.727988503115942,-0.7532427779,-0.734397144460317,-0.724076648473913,-0.778410885052381,-0.762639857966667,-0.735804982550794,-0.715385183809524,-0.768149687051304,-0.708905558338095,-0.720505006326984,-0.730006164431884,-0.677558720797101,-0.725144727966667,-0.750024588652381,-0.735488133079365,-0.754002717555072,-0.692404772952381,-0.709992806442857,-0.706612227666667
25,"standing",-0.698998913634048,-0.728782679334849,-0.728302761516667,-0.721247054580556,-0.707653868865476,-0.775352761742424,-0.759686426819444,-0.807491707869048,-0.752416811968045,-0.712563821597222,-0.687477818289583,-0.781184989395238,-0.651327258988095,-0.699501532933333,-0.727702259897222,-0.745138243797619,-0.75251730630303,-0.774358853068056,-0.692913215238095,-0.693583123265151,-0.690804205831429,-0.687620258972727,-0.709555028888889,-0.767680155369048,-0.695433794425758,-0.718852323025,-0.750774688521212,-0.711545440763889,-0.748298650645833,-0.807189264599762,-0.690156698890909,-0.69535506565,-0.707170066910714,-0.704221701245455,-0.735552413423611,-0.770541993915476,-0.735405370998611,-0.77956875949881,-0.789900360825758,-0.746273865736111,-0.744060882472619,-0.768652850671212,-0.683706450107143,-0.767683105560606,-0.752818826245833,-0.76694563295119,-0.697701669456818,-0.706060990172222,-0.709898479425,-0.766676184622576,-0.702066126726389,-0.723668962430833,-0.715078190818056,-0.806580660805952,-0.838077531984848,-0.802037485029583,-0.767993476180952,-0.822925382348485,-0.705881016883333,-0.6927045255,-0.787444714347222,-0.82092746002619,-0.746354696369697,-0.765267537013889,-0.746430649209524,-0.726250210429242
25,"walking",-0.396752355079365,-0.444905416966667,-0.447175237037879,-0.393514000808602,-0.436409188222222,-0.418078485359848,-0.441228154301075,-0.460464270666667,-0.391155666118182,-0.381204854427957,-0.454475084891398,-0.463542523339683,-0.479323661387302,-0.508294442648485,-0.489596582876344,-0.489621614898413,-0.476707134601515,-0.41511844371828,-0.438290708015873,-0.409250205181818,-0.44399225468254,-0.447539300409091,-0.454273785666667,-0.468640665714286,-0.465476785745455,-0.442444522591398,-0.376952028612121,-0.368081815836559,-0.404788802946237,-0.420542309571429,-0.434516719136364,-0.442639693623656,-0.418451784825397,-0.409967601118182,-0.421800724408602,-0.410265357121111,-0.409592919516129,-0.403372069149206,-0.368264822212121,-0.367219708427957,-0.403237831908571,-0.365425842813636,-0.347439863155556,-0.407231854362121,-0.427619391921505,-0.407946490104286,-0.429215841556061,-0.404392350780645,-0.341608253888889,-0.360073629640909,-0.456438799698925,-0.428276622920635,-0.432709015978495,-0.421052507793651,-0.413418505818182,-0.36519176656129,-0.388423876647302,-0.379965410089394,-0.451428537015152,-0.404250082946237,-0.440051590795699,-0.46574759552381,-0.415290507,-0.391208480970108,-0.413786991968254,-0.374229046090909
25,"walkingDownstairs",-0.323712475346667,-0.386284774006061,-0.372332465287879,-0.298814140025,-0.309160371844667,-0.342999950393939,-0.312706999479167,-0.322862043088333,-0.294791198368182,-0.286071100729167,-0.308599063441667,-0.341176542833333,-0.3802106098,-0.327085463175303,-0.2822513556125,-0.346446273195,-0.341864806969697,-0.315464747625,-0.333265419693333,-0.366972504242424,-0.382688155093333,-0.291460119575758,-0.319576842770833,-0.266845724583333,-0.369588011833333,-0.289461634041667,-0.345318437513333,-0.327596211604167,-0.324697248729167,-0.33321004575,-0.376065074090909,-0.308025449916667,-0.312019258401167,-0.363974821197121,-0.34027491660625,-0.322613211564333,-0.393486634270833,-0.384277907113333,-0.325650085521212,-0.393097899895833,-0.378546823708333,-0.347829101040909,-0.34951806825,-0.343438839409091,-0.358272017145833,-0.3863022944,-0.377061494765151,-0.355192135820833,-0.370207766966667,-0.403070009575758,-0.408063158166667,-0.391502361843333,-0.364860236645833,-0.402640990433333,-0.370919885215152,-0.25691467486875,-0.3295478124,-0.366340248984848,-0.384451677151515,-0.340481903402083,-0.350102809916667,-0.38272695135,-0.362742428984848,-0.293709392729167,-0.332857481133333,-0.364505949298485
25,"walkingUpstairs",-0.432959208238095,-0.475520761807692,-0.469133685025641,-0.48316488737037,-0.50428593152381,-0.518289569730769,-0.51678588062037,-0.532785311111111,-0.479865361589744,-0.460032337981481,-0.473021671842593,-0.479407195073016,-0.405551150911111,-0.438312424712821,-0.444769587164815,-0.464440491855556,-0.463490515448718,-0.469470270851852,-0.467759310173016,-0.482505129307692,-0.408540980555556,-0.387190929961538,-0.372667691105556,-0.440148009755556,-0.410821050447692,-0.433468751055556,-0.442061893634615,-0.423219356537037,-0.38115874252037,-0.393539117028571,-0.413967903871795,-0.386031018296296,-0.374052807979365,-0.411684893025641,-0.443317597148148,-0.47372791062381,-0.436403326518519,-0.440831476964921,-0.439672155117949,-0.377753098555556,-0.392902731301587,-0.419257631566667,-0.416525207285714,-0.441742068967949,-0.408447576259259,-0.377604720111111,-0.400371667607692,-0.411962458266296,-0.408456077169841,-0.413813780658718,-0.404903960903704,-0.42654444547619,-0.472325106142593,-0.485517717396349,-0.441211189,-0.429506369493333,-0.447748475857778,-0.434139030141026,-0.397976438397436,-0.40286337422037,-0.409713771148148,-0.450834678326984,-0.440799558384615,-0.396596092344444,-0.394507927571429,-0.423565511226923
26,"laying",-0.737806582454545,-0.746309958313889,-0.705981359694444,-0.706477993587778,-0.667837552848485,-0.717184794634722,-0.731677715657778,-0.694944072333333,-0.747462704305556,-0.70581349437,-0.716769026478889,-0.692919783848485,-0.724582786681818,-0.675194760277778,-0.738403155847411,-0.703860138454545,-0.686817137983333,-0.699573508742222,-0.708256350607576,-0.696646352495833,-0.658751880219697,-0.678749386304167,-0.703052860594444,-0.710096155333333,-0.704657351208333,-0.717607123276811,-0.726212975159722,-0.696996279236667,-0.772645323946667,-0.819749332762121,-0.823509191494444,-0.799490469444667,-0.829360450637879,-0.799572672683333,-0.768808956328889,-0.720235249227273,-0.749982239773333,-0.763506098905303,-0.76673622445,-0.752622663368444,-0.762418717771212,-0.785453088766667,-0.792911298893939,-0.768600438825,-0.748104291855556,-0.826203564616667,-0.788319673775,-0.788936010234222,-0.803308361910606,-0.780471936573111,-0.778211059221444,-0.824863712257576,-0.749362375344444,-0.800368357136364,-0.784340691954167,-0.745881544294444,-0.725815680545455,-0.745841916833333,-0.779339729722222,-0.771716123245555,-0.718753632511111,-0.7518363647,-0.751054065275,-0.726474349613333,-0.758093358924242,-0.757404515315278
26,"sitting",-0.716444730091954,-0.689429883597222,-0.7195589246,-0.672257087105333,-0.750229391035632,-0.724417302236111,-0.727842433402667,-0.729609708804598,-0.723024977194444,-0.705265468388,-0.680507154533333,-0.703309090501494,-0.75061068535977,-0.721668410638889,-0.739214931466667,-0.753247870954023,-0.723328026919444,-0.715990848506667,-0.735846585374713,-0.717257397638889,-0.742523327903448,-0.711852122458333,-0.718080297044,-0.762474288287356,-0.752774118647222,-0.725011735264,-0.715356909591667,-0.738067995933333,-0.755524504387707,-0.758830106401149,-0.768042351583333,-0.75640153176,-0.790932290034483,-0.770162830731944,-0.751813268646667,-0.709814419277011,-0.696835654386667,-0.709394784414943,-0.694024438090972,-0.741177520636,-0.719862768981609,-0.745094796901389,-0.747933277908046,-0.740463673372222,-0.704980916114667,-0.744276870576437,-0.722018923676389,-0.685924159906667,-0.721357993880575,-0.688624168473611,-0.736110190889333,-0.767193587934483,-0.708920358678667,-0.738993078148276,-0.704719707247222,-0.704905181253333,-0.754985368977012,-0.766490468111111,-0.743183575734722,-0.740178558844,-0.751617725457333,-0.765328104570805,-0.767826226722222,-0.715879536626667,-0.772755556077012,-0.758415158052778
26,"standing",-0.766599344246377,-0.711529453209877,-0.793949095506173,-0.798168274157222,-0.691494576652174,-0.66259880391358,-0.692688545761111,-0.693024058846377,-0.738228371049383,-0.790242487416667,-0.769858043625,-0.791187243971014,-0.793611779057971,-0.721484345641975,-0.688009128970833,-0.699615031391739,-0.700764573049383,-0.745009424102778,-0.76153456348913,-0.749468971679012,-0.770774868494203,-0.755476674937037,-0.713503720238889,-0.785239552486957,-0.790040441987654,-0.810933055611111,-0.719931381808642,-0.766185526081944,-0.706335718894444,-0.763089662653623,-0.810088172250617,-0.818386388611111,-0.779794822857971,-0.735289144581481,-0.6663302347375,-0.698276637368116,-0.708875207888889,-0.713853494028985,-0.736781518034568,-0.782646133209722,-0.761562676531884,-0.774969617660494,-0.716081882142029,-0.696304515295062,-0.712171206373611,-0.739941068352174,-0.741064127792469,-0.794926914277778,-0.759321842366667,-0.724441991487654,-0.67122027925,-0.722892980565217,-0.711735261321528,-0.708479066424638,-0.694872051977778,-0.750072506905556,-0.727726419762319,-0.692473566341975,-0.720787102218518,-0.758128346166667,-0.686259916090139,-0.710510014263768,-0.777089621261728,-0.797553248909722,-0.772775490866667,-0.764077318051852
26,"walking",-0.290621648696825,-0.295085577835088,-0.379935633346842,-0.352303166035088,-0.337767487349206,-0.335871148929825,-0.286952633035088,-0.35926488484127,-0.343696296052632,-0.282678419649123,-0.290398286122807,-0.296540395279365,-0.334557618661905,-0.331556411035088,-0.371727469868421,-0.363349771746032,-0.312538157019298,-0.29711443122807,-0.31278264482381,-0.361363497659649,-0.377208120206349,-0.358633562649123,-0.345486367877193,-0.359882318365079,-0.363503469294737,-0.370870755912281,-0.333226711684211,-0.315245835296491,-0.295726401103509,-0.328666158793651,-0.328780722140351,-0.341024329929825,-0.288396714025397,-0.233825244124561,-0.327914235805263,-0.383472615149206,-0.314065417561403,-0.322351058095238,-0.282989370438597,-0.348977505050877,-0.317885700801587,-0.30462298354386,-0.286216169492064,-0.254503422966667,-0.309014115157895,-0.252713359555556,-0.291708808049123,-0.337091764350877,-0.268848987793651,-0.287123966666667,-0.305433412508772,-0.339196692801587,-0.351394519596491,-0.304240243746032,-0.3455794409,-0.331014247842105,-0.291948853415873,-0.305544233052632,-0.306857904594737,-0.292723539789474,-0.281577618035088,-0.279861857809524,-0.353315674108772,-0.326597253640351,-0.255003336777778,-0.30697205145614
26,"walkingDownstairs",-0.2258531303,-0.221553362118519,-0.12061730325,-0.163815044256863,-0.1825697866042,-0.178562620553704,-0.229114108627451,-0.201717919528889,-0.130975242298148,-0.188922465409804,-0.164862603443137,-0.158892659764444,-0.229921402195556,-0.15445325717963,-0.194665201103922,-0.208149249631111,-0.15962209592963,-0.195406307190196,-0.178939590742222,-0.199572202914815,-0.198297785746222,-0.207535174864815,-0.186014837019608,-0.151381415328889,-0.160599713903704,-0.118288500758824,-0.169926771538889,-0.122901295660784,-0.146640366190196,-0.132931816777778,-0.199730612722222,-0.159526190309804,-0.130391055802222,-0.165024983601852,-0.247384060392157,-0.140268176044444,-0.193282628740196,-0.210311028602222,-0.151151500185185,-0.125008823131373,-0.1384839548,-0.156961563796296,-0.155457535137778,-0.212604725257407,-0.18066681995098,-0.182950640755556,-0.158916095574074,-0.160690650139216,-0.137208939232222,-0.117011440746296,-0.183878269811765,-0.147255903395556,-0.186101662096078,-0.186932842822222,-0.218312577018519,-0.149557978764706,-0.119082096666667,-0.238046801803704,-0.218014886440741,-0.179067079921569,-0.190258958588235,-0.174178282244444,-0.173147242912963,-0.226401378231392,-0.181628105072,-0.192027900314815
26,"walkingUpstairs",-0.401840292703704,-0.407028812101852,-0.332037774081481,-0.328917578891228,-0.319816118333333,-0.336123282588889,-0.334266052754386,-0.345329488853704,-0.339723053351852,-0.341148797017544,-0.337695502842281,-0.351141494481481,-0.355303294382037,-0.366163023959259,-0.363380334368421,-0.344931432107407,-0.347850684481481,-0.348149845894737,-0.316167117975926,-0.323521956644444,-0.287572445696296,-0.311603249690741,-0.324554562925789,-0.330298696637037,-0.3391739949,-0.361731302608772,-0.326919765935185,-0.307968310722807,-0.237394687122807,-0.270635804999815,-0.275931026296296,-0.274412328578947,-0.28854501512963,-0.272319122392593,-0.349674911473684,-0.345374261592593,-0.330401920403509,-0.339445230068519,-0.323077204464815,-0.317708238380702,-0.289303507703704,-0.285736263659259,-0.304521863566667,-0.348162296111111,-0.318755651087719,-0.322773994185185,-0.325898242335185,-0.342981262198246,-0.336257213501852,-0.328322140111111,-0.279814659531579,-0.310930253511111,-0.372596293212281,-0.420960938018519,-0.382910776648148,-0.372499503807018,-0.328542497407407,-0.334372034666667,-0.291362289809259,-0.314527298518947,-0.347831974508772,-0.327693340505556,-0.327832985207407,-0.355509481284211,-0.331367504325926,-0.345871363425926
27,"laying",-0.793439198098611,-0.785385135110267,-0.788044634953333,-0.803909740276,-0.692187697765,-0.680867394754667,-0.689156041808,-0.717962216126403,-0.732956833741333,-0.704403979708,-0.795880976145333,-0.773675623170833,-0.7446565799,-0.7692787062,-0.805277165693333,-0.742538718572222,-0.749755650812667,-0.7031016483748,-0.732883034015278,-0.742010880442667,-0.778385849402778,-0.742051609996,-0.75321423344,-0.768773488788889,-0.784039329841333,-0.776227110472,-0.73597076356,-0.71111302448,-0.707094498093867,-0.750130097754167,-0.756676777121333,-0.797613275959733,-0.810532585076389,-0.815877524191067,-0.746380669454667,-0.748061558333333,-0.737350273158667,-0.735397795106944,-0.731777589508,-0.682930397420933,-0.710870963656667,-0.700626972737853,-0.746140536336667,-0.748308030062667,-0.793619065133333,-0.738513310702778,-0.75198154224,-0.757987762026667,-0.728562372986111,-0.725491081913067,-0.841612812957333,-0.768712582579167,-0.75143250032,-0.708839772854167,-0.698736083866667,-0.67557501546,-0.703183738125,-0.690035116473333,-0.797806193590667,-0.771373608077333,-0.688987517129333,-0.728743524588333,-0.751425392638667,-0.737669896806667,-0.756240502694444,-0.81292109164
